date,station_code,item_code,category,item_name,quantity,unit,minimum_required,daily_usage,days_remaining,resupply_event,resupply_quantity,inventory_status,data_source
2016-09-23,MAITRI,MED-M01,MEDICAL,Medical Supplies,380.1,units,300,0.15,2534.0000000000005,False,0.0,AVAILABLE,SIMULATED_OPERATIONAL
2016-09-23,MAITRI,SPR-M01,SPARES,Mechanical Spare Parts,131.8,units,150,0.2,659.0,False,0.0,LOW,SIMULATED_OPERATIONAL
2016-09-23,MAITRI,BAT-M01,SPARES,Battery Components,25.2,units,100,0.5,50.4,True,25.2,CRITICAL,SIMULATED_OPERATIONAL
2016-09-24,MAITRI,FOOD-M01,FOOD,Food Supplies,1172.5,kg,1200,2.5,469.0,False,0.0,LOW,SIMULATED_OPERATIONAL
2016-09-24,MAITRI,MED-M01,MEDICAL,Medical Supplies,379.95,units,300,0.15,2533.0,False,0.0,AVAILABLE,SIMULATED_OPERATIONAL
2016-09-24,MAITRI,SPR-M01,SPARES,Mechanical Spare Parts,131.6,units,150,0.2,657.9999999999999,False,0.0,LOW,SIMULATED_OPERATIONAL
2016-09-24,MAITRI,BAT-M01,SPARES,Battery Components,25.2,units,100,0.5,50.4,True,25.2,CRITICAL,SIMULATED_OPERATIONAL
2016-09-25,MAITRI,FOOD-M01,FOOD,Food Supplies,1170.0,kg,1200,2.5,468.0,False,0.0,LOW,SIMULATED_OPERATIONAL
2016-09-25,MAITRI,MED-M01,MEDICAL,Medical Supplies,379.8,units,300,0.15,2532.0,False,0.0,AVAILABLE,SIMULATED_OPERATIONAL
2016-09-25,MAITRI,SPR-M01,SPARES,Mechanical Spare Parts,131.4,units,150,0.2,657.0,False,0.0,LOW,SIMULATED_OPERATIONAL
2016-09-25,MAITRI,BAT-M01,SPARES,Battery Components,25.2,units,100,0.5,50.4,True,25.2,CRITICAL,SIMULATED_OPERATIONAL
2016-09-26,MAITRI,FOOD-M01,FOOD,Food Supplies,1167.5,kg,1200,2.5,467.0,False,0.0,LOW,SIMULATED_OPERATIONAL
2016-09-26,MAITRI,MED-M01,MEDICAL,Medical Supplies,379.65,units,300,0.15,2531.0,False,0.0,AVAILABLE,SIMULATED_OPERATIONAL
2016-09-26,MAITRI,SPR-M01,SPARES,Mechanical Spare Parts,131.2,units,150,0.2,655.9999999999999,False,0.0,LOW,SIMULATED_OPERATIONAL
2016-09-26,MAITRI,BAT-M01,SPARES,Battery Components,25.2,units,100,0.5,50.4,True,25.2,CRITICAL,SIMULATED_OPERATIONAL
2016-09-27,MAITRI,FOOD-M01,FOOD,Food Supplies,1165.0,kg,1200,2.5,466.0,False,0.0,LOW,SIMULATED_OPERATIONAL
2016-09-27,MAITRI,MED-M01,MEDICAL,Medical Supplies,379.5,units,300,0.15,2530.0,False,0.0,AVAILABLE,SIMULATED_OPERATIONAL
2016-09-27,MAITRI,SPR-M01,SPARES,Mechanical Spare Parts,131.0,units,150,0.2,655.0,False,0.0,LOW,SIMULATED_OPERATIONAL
2016-09-27,MAITRI,BAT-M01,SPARES,Battery Components,25.2,units,100,0.5,50.4,True,25.2,CRITICAL,SIMULATED_OPERATIONAL
2016-09-28,MAITRI,FOOD-M01,FOOD,Food Supplies,1162.5,kg,1200,2.5,465.0,False,0.0,LOW,SIMULATED_OPERATIONAL
2016-09-28,MAITRI,MED-M01,MEDICAL,Medical Supplies,379.35,units,300,0.15,2529.0000000000005,False,0.0,AVAILABLE,SIMULATED_OPERATIONAL
2016-09-28,MAITRI,SPR-M01,SPARES,Mechanical Spare Parts,130.8,units,150,0.2,654.0,False,0.0,LOW,SIMULATED_OPERATIONAL
2016-09-28,MAITRI,BAT-M01,SPARES,Battery Components,25.2,units,100,0.5,50.4,True,25.2,CRITICAL,SIMULATED_OPERATIONAL
2016-09-29,MAITRI,FOOD-M01,FOOD,Food Supplies,1160.0,kg,1200,2.5,464.0,False,0.0,LOW,SIMULATED_OPERATIONAL
2016-09-29,MAITRI,MED-M01,MEDICAL,Medical Supplies,379.2,units,300,0.15,2528.0,False,0.0,AVAILABLE,SIMULATED_OPERATIONAL
2016-09-29,MAITRI,SPR-M01,SPARES,Mechanical Spare Parts,130.6,units,150,0.2,652.9999999999999,False,0.0,LOW,SIMULATED_OPERATIONAL
2016-09-29,MAITRI,BAT-M01,SPARES,Battery Components,25.2,units,100,0.5,50.4,True,25.2,CRITICAL,SIMULATED_OPERATIONAL
2016-09-30,MAITRI,FOOD-M01,FOOD,Food Supplies,1157.5,kg,1200,2.5,463.0,False,0.0,LOW,SIMULATED_OPERATIONAL
2016-09-30,MAITRI,MED-M01,MEDICAL,Medical Supplies,379.05,units,300,0.15,2527.0,False,0.0,AVAILABLE,SIMULATED_OPERATIONAL
2016-09-30,MAITRI,SPR-M01,SPARES,Mechanical Spare Parts,130.4,units,150,0.2,652.0,False,0.0,LOW,SIMULATED_OPERATIONAL
2016-09-30,MAITRI,BAT-M01,SPARES,Battery Components,25.2,units,100,0.5,50.4,True,25.2,CRITICAL,SIMULATED_OPERATIONAL
2016-10-01,MAITRI,FOOD-M01,FOOD,Food Supplies,1155.0,kg,1200,2.5,462.0,False,0.0,LOW,SIMULATED_OPERATIONAL
2016-10-01,MAITRI,MED-M01,MEDICAL,Medical Supplies,378.9,units,300,0.15,2526.0,False,0.0,AVAILABLE,SIMULATED_OPERATIONAL
2016-10-01,MAITRI,SPR-M01,SPARES,Mechanical Spare Parts,130.2,units,150,0.2,650.9999999999999,False,0.0,LOW,SIMULATED_OPERATIONAL
2016-10-01,MAITRI,BAT-M01,SPARES,Battery Components,25.2,units,100,0.5,50.4,True,25.2,CRITICAL,SIMULATED_OPERATIONAL
2016-10-02,MAITRI,FOOD-M01,FOOD,Food Supplies,1152.5,kg,1200,2.5,461.0,False,0.0,LOW,SIMULATED_OPERATIONAL
2016-10-02,MAITRI,MED-M01,MEDICAL,Medical Supplies,378.75,units,300,0.15,2525.0,False,0.0,AVAILABLE,SIMULATED_OPERATIONAL
2016-10-02,MAITRI,SPR-M01,SPARES,Mechanical Spare Parts,130.0,units,150,0.2,650.0,False,0.0,LOW,SIMULATED_OPERATIONAL
2016-10-02,MAITRI,BAT-M01,SPARES,Battery Components,25.2,units,100,0.5,50.4,True,25.2,CRITICAL,SIMULATED_OPERATIONAL
2016-10-03,MAITRI,FOOD-M01,FOOD,Food Supplies,1150.0,kg,1200,2.5,460.0,False,0.0,LOW,SIMULATED_OPERATIONAL
2016-10-03,MAITRI,MED-M01,MEDICAL,Medical Supplies,378.6,units,300,0.15,2524.0000000000005,False,0.0,AVAILABLE,SIMULATED_OPERATIONAL
2016-10-03,MAITRI,SPR-M01,SPARES,Mechanical Spare Parts,129.8,units,150,0.2,649.0,False,0.0,LOW,SIMULATED_OPERATIONAL
2016-10-03,MAITRI,BAT-M01,SPARES,Battery Components,25.2,units,100,0.5,50.4,True,25.2,CRITICAL,SIMULATED_OPERATIONAL
2016-10-04,MAITRI,FOOD-M01,FOOD,Food Supplies,1147.5,kg,1200,2.5,459.0,False,0.0,LOW,SIMULATED_OPERATIONAL
2016-10-04,MAITRI,MED-M01,MEDICAL,Medical Supplies,378.45,units,300,0.15,2523.0,False,0.0,AVAILABLE,SIMULATED_OPERATIONAL
2016-10-04,MAITRI,SPR-M01,SPARES,Mechanical Spare Parts,129.6,units,150,0.2,647.9999999999999,False,0.0,LOW,SIMULATED_OPERATIONAL
2016-10-04,MAITRI,BAT-M01,SPARES,Battery Components,25.2,units,100,0.5,50.4,True,25.2,CRITICAL,SIMULATED_OPERATIONAL
2016-10-05,MAITRI,FOOD-M01,FOOD,Food Supplies,1145.0,kg,1200,2.5,458.0,False,0.0,LOW,SIMULATED_OPERATIONAL
2016-10-05,MAITRI,MED-M01,MEDICAL,Medical Supplies,378.3,units,300,0.15,2522.0,False,0.0,AVAILABLE,SIMULATED_OPERATIONAL
2016-10-05,MAITRI,SPR-M01,SPARES,Mechanical Spare Parts,129.4,units,150,0.2,647.0,False,0.0,LOW,SIMULATED_OPERATIONAL
2016-10-05,MAITRI,BAT-M01,SPARES,Battery Components,25.2,units,100,0.5,50.4,True,25.2,CRITICAL,SIMULATED_OPERATIONAL
2016-10-06,MAITRI,FOOD-M01,FOOD,Food Supplies,1142.5,kg,1200,2.5,457.0,False,0.0,LOW,SIMULATED_OPERATIONAL
2016-10-06,MAITRI,MED-M01,MEDICAL,Medical Supplies,378.15,units,300,0.15,2521.0,False,0.0,AVAILABLE,SIMULATED_OPERATIONAL
2016-10-06,MAITRI,SPR-M01,SPARES,Mechanical Spare Parts,129.2,units,150,0.2,645.9999999999999,False,0.0,LOW,SIMULATED_OPERATIONAL
2016-10-06,MAITRI,BAT-M01,SPARES,Battery Components,25.2,units,100,0.5,50.4,True,25.2,CRITICAL,SIMULATED_OPERATIONAL
2016-10-07,MAITRI,FOOD-M01,FOOD,Food Supplies,1140.0,kg,1200,2.5,456.0,False,0.0,LOW,SIMULATED_OPERATIONAL
2016-10-07,MAITRI,MED-M01,MEDICAL,Medical Supplies,378.0,units,300,0.15,2520.0,False,0.0,AVAILABLE,SIMULATED_OPERATIONAL
2016-10-07,MAITRI,SPR-M01,SPARES,Mechanical Spare Parts,129.0,units,150,0.2,645.0,False,0.0,LOW,SIMULATED_OPERATIONAL
2016-10-07,MAITRI,BAT-M01,SPARES,Battery Components,25.2,units,100,0.5,50.4,True,25.2,CRITICAL,SIMULATED_OPERATIONAL
2016-10-08,MAITRI,FOOD-M01,FOOD,Food Supplies,1137.5,kg,1200,2.5,455.0,False,0.0,LOW,SIMULATED_OPERATIONAL
2016-10-08,MAITRI,MED-M01,MEDICAL,Medical Supplies,377.85,units,300,0.15,2519.0000000000005,False,0.0,AVAILABLE,SIMULATED_OPERATIONAL
2016-10-08,MAITRI,SPR-M01,SPARES,Mechanical Spare Parts,128.8,units,150,0.2,644.0,False,0.0,LOW,SIMULATED_OPERATIONAL
2016-10-08,MAITRI,BAT-M01,SPARES,Battery Components,25.2,units,100,0.5,50.4,True,25.2,CRITICAL,SIMULATED_OPERATIONAL
2016-10-09,MAITRI,FOOD-M01,FOOD,Food Supplies,1135.0,kg,1200,2.5,454.0,False,0.0,LOW,SIMULATED_OPERATIONAL
2016-10-09,MAITRI,MED-M01,MEDICAL,Medical Supplies,377.7,units,300,0.15,2518.0,False,0.0,AVAILABLE,SIMULATED_OPERATIONAL
2016-10-09,MAITRI,SPR-M01,SPARES,Mechanical Spare Parts,128.6,units,150,0.2,642.9999999999999,False,0.0,LOW,SIMULATED_OPERATIONAL
2016-10-09,MAITRI,BAT-M01,SPARES,Battery Components,25.2,units,100,0.5,50.4,True,25.2,CRITICAL,SIMULATED_OPERATIONAL
2016-10-10,MAITRI,FOOD-M01,FOOD,Food Supplies,1132.5,kg,1200,2.5,453.0,False,0.0,LOW,SIMULATED_OPERATIONAL
2016-10-10,MAITRI,MED-M01,MEDICAL,Medical Supplies,377.55,units,300,0.15,2517.0,False,0.0,AVAILABLE,SIMULATED_OPERATIONAL
2016-10-10,MAITRI,SPR-M01,SPARES,Mechanical Spare Parts,128.4,units,150,0.2,642.0,False,0.0,LOW,SIMULATED_OPERATIONAL
2016-10-10,MAITRI,BAT-M01,SPARES,Battery Components,25.2,units,100,0.5,50.4,True,25.2,CRITICAL,SIMULATED_OPERATIONAL
2016-10-11,MAITRI,FOOD-M01,FOOD,Food Supplies,1130.0,kg,1200,2.5,452.0,False,0.0,LOW,SIMULATED_OPERATIONAL
2016-10-11,MAITRI,MED-M01,MEDICAL,Medical Supplies,377.4,units,300,0.15,2516.0,False,0.0,AVAILABLE,SIMULATED_OPERATIONAL
2016-10-11,MAITRI,SPR-M01,SPARES,Mechanical Spare Parts,128.2,units,150,0.2,640.9999999999999,False,0.0,LOW,SIMULATED_OPERATIONAL
2016-10-11,MAITRI,BAT-M01,SPARES,Battery Components,25.2,units,100,0.5,50.4,True,25.2,CRITICAL,SIMULATED_OPERATIONAL
2016-10-12,MAITRI,FOOD-M01,FOOD,Food Supplies,1127.5,kg,1200,2.5,451.0,False,0.0,LOW,SIMULATED_OPERATIONAL
2016-10-12,MAITRI,MED-M01,MEDICAL,Medical Supplies,377.25,units,300,0.15,2515.0,False,0.0,AVAILABLE,SIMULATED_OPERATIONAL
2016-10-12,MAITRI,SPR-M01,SPARES,Mechanical Spare Parts,128.0,units,150,0.2,640.0,False,0.0,LOW,SIMULATED_OPERATIONAL
2016-10-12,MAITRI,BAT-M01,SPARES,Battery Components,25.2,units,100,0.5,50.4,True,25.2,CRITICAL,SIMULATED_OPERATIONAL
2016-10-13,MAITRI,FOOD-M01,FOOD,Food Supplies,1125.0,kg,1200,2.5,450.0,False,0.0,LOW,SIMULATED_OPERATIONAL
2016-10-13,MAITRI,MED-M01,MEDICAL,Medical Supplies,377.1,units,300,0.15,2514.0000000000005,False,0.0,AVAILABLE,SIMULATED_OPERATIONAL
2016-10-13,MAITRI,SPR-M01,SPARES,Mechanical Spare Parts,127.8,units,150,0.2,639.0,False,0.0,LOW,SIMULATED_OPERATIONAL
2016-10-13,MAITRI,BAT-M01,SPARES,Battery Components,25.2,units,100,0.5,50.4,True,25.2,CRITICAL,SIMULATED_OPERATIONAL
2016-10-14,MAITRI,FOOD-M01,FOOD,Food Supplies,1122.5,kg,1200,2.5,449.0,False,0.0,LOW,SIMULATED_OPERATIONAL
2016-10-14,MAITRI,MED-M01,MEDICAL,Medical Supplies,376.95,units,300,0.15,2513.0,False,0.0,AVAILABLE,SIMULATED_OPERATIONAL
2016-10-14,MAITRI,SPR-M01,SPARES,Mechanical Spare Parts,127.6,units,150,0.2,637.9999999999999,False,0.0,LOW,SIMULATED_OPERATIONAL
2016-10-14,MAITRI,BAT-M01,SPARES,Battery Components,25.2,units,100,0.5,50.4,True,25.2,CRITICAL,SIMULATED_OPERATIONAL
2016-10-15,MAITRI,FOOD-M01,FOOD,Food Supplies,1120.0,kg,1200,2.5,448.0,False,0.0,LOW,SIMULATED_OPERATIONAL
2016-10-15,MAITRI,MED-M01,MEDICAL,Medical Supplies,376.8,units,300,0.15,2512.0,False,0.0,AVAILABLE,SIMULATED_OPERATIONAL
2016-10-15,MAITRI,SPR-M01,SPARES,Mechanical Spare Parts,127.4,units,150,0.2,637.0,False,0.0,LOW,SIMULATED_OPERATIONAL
2016-10-15,MAITRI,BAT-M01,SPARES,Battery Components,25.2,units,100,0.5,50.4,True,25.2,CRITICAL,SIMULATED_OPERATIONAL
2016-10-16,MAITRI,FOOD-M01,FOOD,Food Supplies,1117.5,kg,1200,2.5,447.0,False,0.0,LOW,SIMULATED_OPERATIONAL
2016-10-16,MAITRI,MED-M01,MEDICAL,Medical Supplies,376.65,units,300,0.15,2511.0,False,0.0,AVAILABLE,SIMULATED_OPERATIONAL
2016-10-16,MAITRI,SPR-M01,SPARES,Mechanical Spare Parts,127.19999999999999,units,150,0.2,635.9999999999999,False,0.0,LOW,SIMULATED_OPERATIONAL
2016-10-16,MAITRI,BAT-M01,SPARES,Battery Components,25.2,units,100,0.5,50.4,True,25.2,CRITICAL,SIMULATED_OPERATIONAL
2016-10-17,MAITRI,FOOD-M01,FOOD,Food Supplies,1115.0,kg,1200,2.5,446.0,False,0.0,LOW,SIMULATED_OPERATIONAL
2016-10-17,MAITRI,MED-M01,MEDICAL,Medical Supplies,376.5,units,300,0.15,2510.0,False,0.0,AVAILABLE,SIMULATED_OPERATIONAL
2016-10-17,MAITRI,SPR-M01,SPARES,Mechanical Spare Parts,127.0,units,150,0.2,635.0,False,0.0,LOW,SIMULATED_OPERATIONAL
2016-10-17,MAITRI,BAT-M01,SPARES,Battery Components,25.2,units,100,0.5,50.4,True,25.2,CRITICAL,SIMULATED_OPERATIONAL
2016-10-18,MAITRI,FOOD-M01,FOOD,Food Supplies,1112.5,kg,1200,2.5,445.0,False,0.0,LOW,SIMULATED_OPERATIONAL
2016-10-18,MAITRI,MED-M01,MEDICAL,Medical Supplies,376.35,units,300,0.15,2509.0000000000005,False,0.0,AVAILABLE,SIMULATED_OPERATIONAL
2016-10-18,MAITRI,SPR-M01,SPARES,Mechanical Spare Parts,126.8,units,150,0.2,634.0,False,0.0,LOW,SIMULATED_OPERATIONAL
2016-10-18,MAITRI,BAT-M01,SPARES,Battery Components,25.2,units,100,0.5,50.4,True,25.2,CRITICAL,SIMULATED_OPERATIONAL
2016-10-19,MAITRI,FOOD-M01,FOOD,Food Supplies,1110.0,kg,1200,2.5,444.0,False,0.0,LOW,SIMULATED_OPERATIONAL
2016-10-19,MAITRI,MED-M01,MEDICAL,Medical Supplies,376.2,units,300,0.15,2508.0,False,0.0,AVAILABLE,SIMULATED_OPERATIONAL
2016-10-19,MAITRI,SPR-M01,SPARES,Mechanical Spare Parts,126.6,units,150,0.2,632.9999999999999,False,0.0,LOW,SIMULATED_OPERATIONAL
2016-10-19,MAITRI,BAT-M01,SPARES,Battery Components,25.2,units,100,0.5,50.4,True,25.2,CRITICAL,SIMULATED_OPERATIONAL
2016-10-20,MAITRI,FOOD-M01,FOOD,Food Supplies,1107.5,kg,1200,2.5,443.0,False,0.0,LOW,SIMULATED_OPERATIONAL
2016-10-20,MAITRI,MED-M01,MEDICAL,Medical Supplies,376.05,units,300,0.15,2507.0,False,0.0,AVAILABLE,SIMULATED_OPERATIONAL
2016-10-20,MAITRI,SPR-M01,SPARES,Mechanical Spare Parts,126.4,units,150,0.2,632.0,False,0.0,LOW,SIMULATED_OPERATIONAL
2016-10-20,MAITRI,BAT-M01,SPARES,Battery Components,25.2,units,100,0.5,50.4,True,25.2,CRITICAL,SIMULATED_OPERATIONAL
2016-10-21,MAITRI,FOOD-M01,FOOD,Food Supplies,1105.0,kg,1200,2.5,442.0,False,0.0,LOW,SIMULATED_OPERATIONAL
2016-10-21,MAITRI,MED-M01,MEDICAL,Medical Supplies,375.9,units,300,0.15,2506.0,False,0.0,AVAILABLE,SIMULATED_OPERATIONAL
2016-10-21,MAITRI,SPR-M01,SPARES,Mechanical Spare Parts,126.19999999999999,units,150,0.2,630.9999999999999,False,0.0,LOW,SIMULATED_OPERATIONAL
2016-10-21,MAITRI,BAT-M01,SPARES,Battery Components,25.2,units,100,0.5,50.4,True,25.2,CRITICAL,SIMULATED_OPERATIONAL
2016-10-22,MAITRI,FOOD-M01,FOOD,Food Supplies,1102.5,kg,1200,2.5,441.0,False,0.0,LOW,SIMULATED_OPERATIONAL
2016-10-22,MAITRI,MED-M01,MEDICAL,Medical Supplies,375.75,units,300,0.15,2505.0,False,0.0,AVAILABLE,SIMULATED_OPERATIONAL
2016-10-22,MAITRI,SPR-M01,SPARES,Mechanical Spare Parts,126.0,units,150,0.2,630.0,False,0.0,LOW,SIMULATED_OPERATIONAL
2016-10-22,MAITRI,BAT-M01,SPARES,Battery Components,25.2,units,100,0.5,50.4,True,25.2,CRITICAL,SIMULATED_OPERATIONAL
2016-10-23,MAITRI,FOOD-M01,FOOD,Food Supplies,1100.0,kg,1200,2.5,440.0,False,0.0,LOW,SIMULATED_OPERATIONAL
2016-10-23,MAITRI,MED-M01,MEDICAL,Medical Supplies,375.6,units,300,0.15,2504.0000000000005,False,0.0,AVAILABLE,SIMULATED_OPERATIONAL
2016-10-23,MAITRI,SPR-M01,SPARES,Mechanical Spare Parts,125.8,units,150,0.2,629.0,False,0.0,LOW,SIMULATED_OPERATIONAL
2016-10-23,MAITRI,BAT-M01,SPARES,Battery Components,25.2,units,100,0.5,50.4,True,25.2,CRITICAL,SIMULATED_OPERATIONAL
2016-10-24,MAITRI,FOOD-M01,FOOD,Food Supplies,1097.5,kg,1200,2.5,439.0,False,0.0,LOW,SIMULATED_OPERATIONAL
2016-10-24,MAITRI,MED-M01,MEDICAL,Medical Supplies,375.45,units,300,0.15,2503.0,False,0.0,AVAILABLE,SIMULATED_OPERATIONAL
2016-10-24,MAITRI,SPR-M01,SPARES,Mechanical Spare Parts,125.6,units,150,0.2,627.9999999999999,False,0.0,LOW,SIMULATED_OPERATIONAL
2016-10-24,MAITRI,BAT-M01,SPARES,Battery Components,25.2,units,100,0.5,50.4,True,25.2,CRITICAL,SIMULATED_OPERATIONAL
2016-10-25,MAITRI,FOOD-M01,FOOD,Food Supplies,1095.0,kg,1200,2.5,438.0,False,0.0,LOW,SIMULATED_OPERATIONAL
2016-10-25,MAITRI,MED-M01,MEDICAL,Medical Supplies,375.3,units,300,0.15,2502.0,False,0.0,AVAILABLE,SIMULATED_OPERATIONAL
2016-10-25,MAITRI,SPR-M01,SPARES,Mechanical Spare Parts,125.4,units,150,0.2,627.0,False,0.0,LOW,SIMULATED_OPERATIONAL
2016-10-25,MAITRI,BAT-M01,SPARES,Battery Components,25.2,units,100,0.5,50.4,True,25.2,CRITICAL,SIMULATED_OPERATIONAL
2016-10-26,MAITRI,FOOD-M01,FOOD,Food Supplies,1092.5,kg,1200,2.5,437.0,False,0.0,LOW,SIMULATED_OPERATIONAL
2016-10-26,MAITRI,MED-M01,MEDICAL,Medical Supplies,375.15,units,300,0.15,2501.0,False,0.0,AVAILABLE,SIMULATED_OPERATIONAL
2016-10-26,MAITRI,SPR-M01,SPARES,Mechanical Spare Parts,125.19999999999999,units,150,0.2,625.9999999999999,False,0.0,LOW,SIMULATED_OPERATIONAL
2016-10-26,MAITRI,BAT-M01,SPARES,Battery Components,25.2,units,100,0.5,50.4,True,25.2,CRITICAL,SIMULATED_OPERATIONAL
2016-10-27,MAITRI,FOOD-M01,FOOD,Food Supplies,1090.0,kg,1200,2.5,436.0,False,0.0,LOW,SIMULATED_OPERATIONAL
2016-10-27,MAITRI,MED-M01,MEDICAL,Medical Supplies,375.0,units,300,0.15,2500.0,False,0.0,AVAILABLE,SIMULATED_OPERATIONAL
2016-10-27,MAITRI,SPR-M01,SPARES,Mechanical Spare Parts,125.0,units,150,0.2,625.0,False,0.0,LOW,SIMULATED_OPERATIONAL
2016-10-27,MAITRI,BAT-M01,SPARES,Battery Components,25.2,units,100,0.5,50.4,True,25.2,CRITICAL,SIMULATED_OPERATIONAL
2016-10-28,MAITRI,FOOD-M01,FOOD,Food Supplies,1087.5,kg,1200,2.5,435.0,False,0.0,LOW,SIMULATED_OPERATIONAL
2016-10-28,MAITRI,MED-M01,MEDICAL,Medical Supplies,374.85,units,300,0.15,2499.0000000000005,False,0.0,AVAILABLE,SIMULATED_OPERATIONAL
2016-10-28,MAITRI,SPR-M01,SPARES,Mechanical Spare Parts,124.8,units,150,0.2,624.0,False,0.0,LOW,SIMULATED_OPERATIONAL
2016-10-28,MAITRI,BAT-M01,SPARES,Battery Components,25.2,units,100,0.5,50.4,True,25.2,CRITICAL,SIMULATED_OPERATIONAL
2016-10-29,MAITRI,FOOD-M01,FOOD,Food Supplies,1085.0,kg,1200,2.5,434.0,False,0.0,LOW,SIMULATED_OPERATIONAL
2016-10-29,MAITRI,MED-M01,MEDICAL,Medical Supplies,374.7,units,300,0.15,2498.0,False,0.0,AVAILABLE,SIMULATED_OPERATIONAL
2016-10-29,MAITRI,SPR-M01,SPARES,Mechanical Spare Parts,124.6,units,150,0.2,622.9999999999999,False,0.0,LOW,SIMULATED_OPERATIONAL
2016-10-29,MAITRI,BAT-M01,SPARES,Battery Components,25.2,units,100,0.5,50.4,True,25.2,CRITICAL,SIMULATED_OPERATIONAL
2016-10-30,MAITRI,FOOD-M01,FOOD,Food Supplies,1082.5,kg,1200,2.5,433.0,False,0.0,LOW,SIMULATED_OPERATIONAL
2016-10-30,MAITRI,MED-M01,MEDICAL,Medical Supplies,374.55,units,300,0.15,2497.0,False,0.0,AVAILABLE,SIMULATED_OPERATIONAL
2016-10-30,MAITRI,SPR-M01,SPARES,Mechanical Spare Parts,124.4,units,150,0.2,622.0,False,0.0,LOW,SIMULATED_OPERATIONAL
2016-10-30,MAITRI,BAT-M01,SPARES,Battery Components,25.2,units,100,0.5,50.4,True,25.2,CRITICAL,SIMULATED_OPERATIONAL
2016-10-31,MAITRI,FOOD-M01,FOOD,Food Supplies,1080.0,kg,1200,2.5,432.0,False,0.0,LOW,SIMULATED_OPERATIONAL
2016-10-31,MAITRI,MED-M01,MEDICAL,Medical Supplies,374.4,units,300,0.15,2496.0,False,0.0,AVAILABLE,SIMULATED_OPERATIONAL
2016-10-31,MAITRI,SPR-M01,SPARES,Mechanical Spare Parts,124.19999999999999,units,150,0.2,620.9999999999999,False,0.0,LOW,SIMULATED_OPERATIONAL
2016-10-31,MAITRI,BAT-M01,SPARES,Battery Components,25.2,units,100,0.5,50.4,True,25.2,CRITICAL,SIMULATED_OPERATIONAL
2016-11-01,MAITRI,FOOD-M01,FOOD,Food Supplies,1077.5,kg,1200,2.5,431.0,False,0.0,LOW,SIMULATED_OPERATIONAL
2016-11-01,MAITRI,MED-M01,MEDICAL,Medical Supplies,374.25,units,300,0.15,2495.0,False,0.0,AVAILABLE,SIMULATED_OPERATIONAL
2016-11-01,MAITRI,SPR-M01,SPARES,Mechanical Spare Parts,124.0,units,150,0.2,620.0,False,0.0,LOW,SIMULATED_OPERATIONAL
2016-11-01,MAITRI,BAT-M01,SPARES,Battery Components,25.2,units,100,0.5,50.4,True,25.2,CRITICAL,SIMULATED_OPERATIONAL
2016-11-02,MAITRI,FOOD-M01,FOOD,Food Supplies,1075.0,kg,1200,2.5,430.0,False,0.0,LOW,SIMULATED_OPERATIONAL
2016-11-02,MAITRI,MED-M01,MEDICAL,Medical Supplies,374.1,units,300,0.15,2494.0000000000005,False,0.0,AVAILABLE,SIMULATED_OPERATIONAL
2016-11-02,MAITRI,SPR-M01,SPARES,Mechanical Spare Parts,123.8,units,150,0.2,619.0,False,0.0,LOW,SIMULATED_OPERATIONAL
2016-11-02,MAITRI,BAT-M01,SPARES,Battery Components,25.2,units,100,0.5,50.4,True,25.2,CRITICAL,SIMULATED_OPERATIONAL
2016-11-03,MAITRI,FOOD-M01,FOOD,Food Supplies,1072.5,kg,1200,2.5,429.0,False,0.0,LOW,SIMULATED_OPERATIONAL
2016-11-03,MAITRI,MED-M01,MEDICAL,Medical Supplies,373.95,units,300,0.15,2493.0,False,0.0,AVAILABLE,SIMULATED_OPERATIONAL
2016-11-03,MAITRI,SPR-M01,SPARES,Mechanical Spare Parts,123.6,units,150,0.2,617.9999999999999,False,0.0,LOW,SIMULATED_OPERATIONAL
2016-11-03,MAITRI,BAT-M01,SPARES,Battery Components,25.2,units,100,0.5,50.4,True,25.2,CRITICAL,SIMULATED_OPERATIONAL
2016-11-04,MAITRI,FOOD-M01,FOOD,Food Supplies,1070.0,kg,1200,2.5,428.0,False,0.0,LOW,SIMULATED_OPERATIONAL
2016-11-04,MAITRI,MED-M01,MEDICAL,Medical Supplies,373.8,units,300,0.15,2492.0,False,0.0,AVAILABLE,SIMULATED_OPERATIONAL
2016-11-04,MAITRI,SPR-M01,SPARES,Mechanical Spare Parts,123.4,units,150,0.2,617.0,False,0.0,LOW,SIMULATED_OPERATIONAL
2016-11-04,MAITRI,BAT-M01,SPARES,Battery Components,25.2,units,100,0.5,50.4,True,25.2,CRITICAL,SIMULATED_OPERATIONAL
2016-11-05,MAITRI,FOOD-M01,FOOD,Food Supplies,1067.5,kg,1200,2.5,427.0,False,0.0,LOW,SIMULATED_OPERATIONAL
2016-11-05,MAITRI,MED-M01,MEDICAL,Medical Supplies,373.65,units,300,0.15,2491.0,False,0.0,AVAILABLE,SIMULATED_OPERATIONAL
2016-11-05,MAITRI,SPR-M01,SPARES,Mechanical Spare Parts,123.19999999999999,units,150,0.2,615.9999999999999,False,0.0,LOW,SIMULATED_OPERATIONAL
2016-11-05,MAITRI,BAT-M01,SPARES,Battery Components,25.2,units,100,0.5,50.4,True,25.2,CRITICAL,SIMULATED_OPERATIONAL
